time,station_id,sbe_salinity_avg,gross_range_test,climatology_test,flat_line_test,rate_of_change_test,spike_test,attenuated_signal_test,aggregate
2020-12-17 10:30:00+00:00,Mace Head,33.9897,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-17 11:00:00+00:00,Mace Head,33.9594,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-17 11:30:00+00:00,Mace Head,33.9349,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-17 12:00:00+00:00,Mace Head,33.9018,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-17 12:30:00+00:00,Mace Head,33.8227,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-17 13:00:00+00:00,Mace Head,33.7849,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-17 13:30:00+00:00,Mace Head,33.7811,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-17 14:00:00+00:00,Mace Head,33.7638,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-17 14:30:00+00:00,Mace Head,33.8071,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-17 15:00:00+00:00,Mace Head,33.8318,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-17 15:30:00+00:00,Mace Head,33.8682,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-17 16:00:00+00:00,Mace Head,34.0161,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-17 16:30:00+00:00,Mace Head,33.9872,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-17 17:00:00+00:00,Mace Head,33.9845,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-17 17:30:00+00:00,Mace Head,33.9839,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-17 18:00:00+00:00,Mace Head,33.9744,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-17 18:30:00+00:00,Mace Head,33.9841,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-17 19:00:00+00:00,Mace Head,33.9738,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-17 19:30:00+00:00,Mace Head,33.9688,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-17 20:00:00+00:00,Mace Head,33.9753,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-17 20:30:00+00:00,Mace Head,33.981,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-17 21:00:00+00:00,Mace Head,33.9782,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-17 21:30:00+00:00,Mace Head,33.9733,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-17 22:00:00+00:00,Mace Head,33.9701,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-17 22:30:00+00:00,Mace Head,33.9729,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-17 23:00:00+00:00,Mace Head,33.9663,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-17 23:30:00+00:00,Mace Head,33.9676,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-18 00:00:00+00:00,Mace Head,33.9734,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-18 00:30:00+00:00,Mace Head,33.971,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-18 01:00:00+00:00,Mace Head,33.9657,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-18 01:30:00+00:00,Mace Head,33.4849,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-18 02:00:00+00:00,Mace Head,33.3279,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-18 02:30:00+00:00,Mace Head,33.1923,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-18 03:00:00+00:00,Mace Head,33.1897,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-18 03:30:00+00:00,Mace Head,33.2695,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-18 04:00:00+00:00,Mace Head,33.3136,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-18 04:30:00+00:00,Mace Head,33.5142,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-18 05:00:00+00:00,Mace Head,33.6733,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-18 05:30:00+00:00,Mace Head,33.7872,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-18 06:00:00+00:00,Mace Head,33.8418,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-18 06:30:00+00:00,Mace Head,33.9258,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-18 07:00:00+00:00,Mace Head,33.96,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-18 07:30:00+00:00,Mace Head,33.9628,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-18 08:00:00+00:00,Mace Head,33.961999999999996,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-18 08:30:00+00:00,Mace Head,33.9691,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-18 09:00:00+00:00,Mace Head,33.9773,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-18 09:30:00+00:00,Mace Head,33.9682,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-18 10:00:00+00:00,Mace Head,33.9667,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-18 10:30:00+00:00,Mace Head,33.9643,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-18 11:00:00+00:00,Mace Head,33.9726,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-18 11:30:00+00:00,Mace Head,33.9714,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-18 12:00:00+00:00,Mace Head,33.959,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-18 12:30:00+00:00,Mace Head,33.951,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-18 13:00:00+00:00,Mace Head,33.9435,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-18 13:30:00+00:00,Mace Head,33.3255,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-18 14:00:00+00:00,Mace Head,33.2713,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-18 14:30:00+00:00,Mace Head,32.9913,3.0,1.0,1.0,1.0,1.0,1,3.0
2020-12-18 15:00:00+00:00,Mace Head,32.9772,3.0,1.0,1.0,1.0,1.0,1,3.0
2020-12-18 15:30:00+00:00,Mace Head,33.0324,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-18 16:00:00+00:00,Mace Head,33.0511,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-18 16:30:00+00:00,Mace Head,33.0875,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-18 17:00:00+00:00,Mace Head,33.1409,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-18 17:30:00+00:00,Mace Head,33.3349,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-18 18:00:00+00:00,Mace Head,33.539,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-18 18:30:00+00:00,Mace Head,33.6324,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-18 19:00:00+00:00,Mace Head,33.7955,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-18 19:30:00+00:00,Mace Head,33.9335,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-18 20:00:00+00:00,Mace Head,33.9262,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-18 20:30:00+00:00,Mace Head,33.9178,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-18 21:00:00+00:00,Mace Head,33.9135,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-18 21:30:00+00:00,Mace Head,33.9074,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-18 22:00:00+00:00,Mace Head,33.9075,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-18 22:30:00+00:00,Mace Head,33.9068,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-18 23:00:00+00:00,Mace Head,33.9063,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-18 23:30:00+00:00,Mace Head,33.9067,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-19 00:00:00+00:00,Mace Head,33.9055,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-19 00:30:00+00:00,Mace Head,33.908,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-19 01:00:00+00:00,Mace Head,33.9092,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-19 01:30:00+00:00,Mace Head,33.9116,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-19 02:00:00+00:00,Mace Head,33.9169,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-19 02:30:00+00:00,Mace Head,33.9157,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-19 03:00:00+00:00,Mace Head,33.9176,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-19 03:30:00+00:00,Mace Head,33.9106,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-19 04:00:00+00:00,Mace Head,33.9049,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-19 04:30:00+00:00,Mace Head,33.9034,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-19 05:00:00+00:00,Mace Head,33.9022,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-19 05:30:00+00:00,Mace Head,33.8963,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-19 06:00:00+00:00,Mace Head,33.8998,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-19 06:30:00+00:00,Mace Head,33.899,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-19 07:00:00+00:00,Mace Head,33.8922,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-19 07:30:00+00:00,Mace Head,33.8948,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-19 08:00:00+00:00,Mace Head,33.8899,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-19 08:30:00+00:00,Mace Head,33.8923,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-19 09:00:00+00:00,Mace Head,33.8978,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-19 09:30:00+00:00,Mace Head,33.8986,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-19 10:00:00+00:00,Mace Head,33.8989,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-19 10:30:00+00:00,Mace Head,33.8972,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-19 11:00:00+00:00,Mace Head,33.898,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-19 11:30:00+00:00,Mace Head,33.8837,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-19 12:00:00+00:00,Mace Head,33.8763,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-19 12:30:00+00:00,Mace Head,33.8552,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-19 13:00:00+00:00,Mace Head,33.8499,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-19 13:30:00+00:00,Mace Head,33.864000000000004,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-19 14:00:00+00:00,Mace Head,33.5754,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-19 14:30:00+00:00,Mace Head,33.459,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-19 15:00:00+00:00,Mace Head,33.24,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-19 15:30:00+00:00,Mace Head,33.0239,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-19 16:00:00+00:00,Mace Head,32.9808,3.0,1.0,1.0,1.0,1.0,1,3.0
2020-12-19 16:30:00+00:00,Mace Head,32.9753,3.0,1.0,1.0,1.0,1.0,1,3.0
2020-12-19 17:00:00+00:00,Mace Head,32.9765,3.0,1.0,1.0,1.0,1.0,1,3.0
2020-12-19 17:30:00+00:00,Mace Head,33.0009,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-19 18:00:00+00:00,Mace Head,33.0551,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-19 18:30:00+00:00,Mace Head,33.0956,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-19 19:00:00+00:00,Mace Head,33.152,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-19 19:30:00+00:00,Mace Head,33.2273,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-19 20:00:00+00:00,Mace Head,33.6423,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-19 20:30:00+00:00,Mace Head,33.7343,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-19 21:00:00+00:00,Mace Head,33.8415,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-19 21:30:00+00:00,Mace Head,33.8423,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-19 22:00:00+00:00,Mace Head,33.8346,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-19 22:30:00+00:00,Mace Head,33.8505,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-19 23:00:00+00:00,Mace Head,33.8644,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-19 23:30:00+00:00,Mace Head,33.8669,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-20 00:00:00+00:00,Mace Head,33.8623,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-20 00:30:00+00:00,Mace Head,33.8163,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-20 01:00:00+00:00,Mace Head,33.4936,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-20 01:30:00+00:00,Mace Head,33.4158,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-20 02:00:00+00:00,Mace Head,33.3446,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-20 02:30:00+00:00,Mace Head,33.3533,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-20 03:00:00+00:00,Mace Head,33.3237,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-20 03:30:00+00:00,Mace Head,33.292,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-20 04:00:00+00:00,Mace Head,33.3026,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-20 04:30:00+00:00,Mace Head,33.2078,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-20 05:00:00+00:00,Mace Head,33.2356,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-20 05:30:00+00:00,Mace Head,33.277,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-20 06:00:00+00:00,Mace Head,33.3104,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-20 06:30:00+00:00,Mace Head,33.3307,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-20 07:00:00+00:00,Mace Head,33.369,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-20 07:30:00+00:00,Mace Head,33.4005,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-20 08:00:00+00:00,Mace Head,33.4888,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-20 08:30:00+00:00,Mace Head,33.577,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-20 09:00:00+00:00,Mace Head,33.6319,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-20 09:30:00+00:00,Mace Head,33.6802,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-20 10:00:00+00:00,Mace Head,33.687,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-20 10:30:00+00:00,Mace Head,33.6295,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-20 11:00:00+00:00,Mace Head,33.5895,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-20 11:30:00+00:00,Mace Head,33.5729,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-20 12:00:00+00:00,Mace Head,33.5584,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-20 12:30:00+00:00,Mace Head,33.5341,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-20 13:00:00+00:00,Mace Head,33.5328,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-20 13:30:00+00:00,Mace Head,33.5507,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-20 14:00:00+00:00,Mace Head,33.6399,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-20 14:30:00+00:00,Mace Head,33.7093,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-20 15:00:00+00:00,Mace Head,33.6221,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-20 15:30:00+00:00,Mace Head,33.5524,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-20 16:00:00+00:00,Mace Head,33.5297,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-20 16:30:00+00:00,Mace Head,33.5072,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-20 17:00:00+00:00,Mace Head,33.548,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-20 17:30:00+00:00,Mace Head,33.4594,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-20 18:00:00+00:00,Mace Head,33.4054,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-20 18:30:00+00:00,Mace Head,33.4227,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-20 19:00:00+00:00,Mace Head,33.4433,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-20 19:30:00+00:00,Mace Head,33.4784,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-20 20:00:00+00:00,Mace Head,33.5003,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-20 20:30:00+00:00,Mace Head,33.4958,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-20 21:00:00+00:00,Mace Head,33.5036,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-20 21:30:00+00:00,Mace Head,33.4474,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-20 22:00:00+00:00,Mace Head,33.3915,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-20 22:30:00+00:00,Mace Head,33.3726,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-20 23:00:00+00:00,Mace Head,33.3665,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-20 23:30:00+00:00,Mace Head,33.4426,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-21 00:00:00+00:00,Mace Head,33.4845,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-21 00:30:00+00:00,Mace Head,33.5307,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-21 01:00:00+00:00,Mace Head,33.559,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-21 01:30:00+00:00,Mace Head,33.5846,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-21 02:00:00+00:00,Mace Head,33.6145,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-21 02:30:00+00:00,Mace Head,33.635999999999996,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-21 03:00:00+00:00,Mace Head,33.6386,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-21 03:30:00+00:00,Mace Head,33.5481,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-21 04:00:00+00:00,Mace Head,33.2307,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-21 04:30:00+00:00,Mace Head,33.172,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-21 05:00:00+00:00,Mace Head,33.1513,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-21 05:30:00+00:00,Mace Head,33.1794,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-21 06:00:00+00:00,Mace Head,33.1504,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-21 06:30:00+00:00,Mace Head,33.1218,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-21 07:00:00+00:00,Mace Head,33.1684,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-21 07:30:00+00:00,Mace Head,33.2049,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-21 08:00:00+00:00,Mace Head,33.213,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-21 08:30:00+00:00,Mace Head,33.2559,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-21 09:00:00+00:00,Mace Head,33.2832,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-21 09:30:00+00:00,Mace Head,33.3529,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-21 10:00:00+00:00,Mace Head,33.4286,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-21 10:30:00+00:00,Mace Head,33.4877,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-21 11:00:00+00:00,Mace Head,33.4875,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-21 11:30:00+00:00,Mace Head,33.5,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-21 12:00:00+00:00,Mace Head,33.5164,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-21 12:30:00+00:00,Mace Head,33.5267,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-21 13:00:00+00:00,Mace Head,33.5309,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-21 13:30:00+00:00,Mace Head,33.5169,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-21 14:00:00+00:00,Mace Head,33.185,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-21 14:30:00+00:00,Mace Head,33.069,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-21 15:00:00+00:00,Mace Head,33.0341,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-21 15:30:00+00:00,Mace Head,32.8307,3.0,1.0,1.0,1.0,1.0,1,3.0
2020-12-21 16:00:00+00:00,Mace Head,32.8387,3.0,1.0,1.0,1.0,1.0,1,3.0
2020-12-21 16:30:00+00:00,Mace Head,32.7802,3.0,1.0,1.0,1.0,1.0,1,3.0
2020-12-21 17:00:00+00:00,Mace Head,32.3928,3.0,1.0,1.0,1.0,1.0,1,3.0
2020-12-21 17:30:00+00:00,Mace Head,32.3553,3.0,1.0,1.0,1.0,1.0,1,3.0
2020-12-21 18:00:00+00:00,Mace Head,32.3691,3.0,1.0,1.0,1.0,1.0,1,3.0
2020-12-21 18:30:00+00:00,Mace Head,32.3917,3.0,1.0,1.0,1.0,1.0,1,3.0
2020-12-21 19:00:00+00:00,Mace Head,32.1853,3.0,1.0,1.0,1.0,1.0,1,3.0
2020-12-21 19:30:00+00:00,Mace Head,32.1345,3.0,1.0,1.0,1.0,1.0,1,3.0
2020-12-21 20:00:00+00:00,Mace Head,32.1488,3.0,1.0,1.0,1.0,1.0,1,3.0
2020-12-21 20:30:00+00:00,Mace Head,32.2486,3.0,1.0,1.0,1.0,1.0,1,3.0
2020-12-21 21:00:00+00:00,Mace Head,32.4541,3.0,1.0,1.0,1.0,1.0,1,3.0
2020-12-21 21:30:00+00:00,Mace Head,32.6317,3.0,1.0,1.0,1.0,1.0,1,3.0
2020-12-21 22:00:00+00:00,Mace Head,32.6875,3.0,1.0,1.0,1.0,1.0,1,3.0
2020-12-21 22:30:00+00:00,Mace Head,32.7724,3.0,1.0,1.0,1.0,1.0,1,3.0
2020-12-21 23:00:00+00:00,Mace Head,32.9303,3.0,1.0,1.0,1.0,1.0,1,3.0
2020-12-21 23:30:00+00:00,Mace Head,32.9517,3.0,1.0,1.0,1.0,1.0,1,3.0
2020-12-22 00:00:00+00:00,Mace Head,33.0106,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-22 00:30:00+00:00,Mace Head,32.909,3.0,1.0,1.0,1.0,1.0,1,3.0
2020-12-22 01:00:00+00:00,Mace Head,32.7408,3.0,1.0,1.0,1.0,1.0,1,3.0
2020-12-22 01:30:00+00:00,Mace Head,32.3724,3.0,1.0,1.0,1.0,1.0,1,3.0
2020-12-22 02:00:00+00:00,Mace Head,32.5169,3.0,1.0,1.0,1.0,1.0,1,3.0
2020-12-22 02:30:00+00:00,Mace Head,32.6707,3.0,1.0,1.0,1.0,1.0,1,3.0
2020-12-22 03:00:00+00:00,Mace Head,32.8965,3.0,1.0,1.0,1.0,1.0,1,3.0
2020-12-22 03:30:00+00:00,Mace Head,33.0245,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-22 04:00:00+00:00,Mace Head,33.1332,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-22 04:30:00+00:00,Mace Head,32.9389,3.0,1.0,1.0,1.0,1.0,1,3.0
2020-12-22 05:00:00+00:00,Mace Head,32.9084,3.0,1.0,1.0,1.0,1.0,1,3.0
2020-12-22 05:30:00+00:00,Mace Head,32.8888,3.0,1.0,1.0,1.0,1.0,1,3.0
2020-12-22 06:00:00+00:00,Mace Head,32.9904,3.0,1.0,1.0,1.0,1.0,1,3.0
2020-12-22 06:30:00+00:00,Mace Head,33.0099,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-22 07:00:00+00:00,Mace Head,33.0092,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-22 07:30:00+00:00,Mace Head,32.9931,3.0,1.0,1.0,1.0,1.0,1,3.0
2020-12-22 08:00:00+00:00,Mace Head,33.1242,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-22 08:30:00+00:00,Mace Head,33.0818,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-22 09:00:00+00:00,Mace Head,33.0932,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-22 09:30:00+00:00,Mace Head,33.117,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-22 10:00:00+00:00,Mace Head,33.1255,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-22 10:30:00+00:00,Mace Head,33.1613,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-22 11:00:00+00:00,Mace Head,33.1931,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-22 11:30:00+00:00,Mace Head,33.2516,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-22 12:00:00+00:00,Mace Head,33.3363,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-22 12:30:00+00:00,Mace Head,33.4507,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-22 13:00:00+00:00,Mace Head,33.5026,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-22 13:30:00+00:00,Mace Head,33.5198,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-22 14:00:00+00:00,Mace Head,33.4837,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-22 14:30:00+00:00,Mace Head,33.246,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-22 15:00:00+00:00,Mace Head,33.1865,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-22 15:30:00+00:00,Mace Head,33.1102,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-22 16:00:00+00:00,Mace Head,33.0502,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-22 16:30:00+00:00,Mace Head,33.1608,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-22 17:00:00+00:00,Mace Head,33.143,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-22 17:30:00+00:00,Mace Head,33.1271,1.0,1.0,1.0,1.0,1.0,1,1.0
2020-12-22 18:00:00+00:00,Mace Head,32.894,3.0,1.0,1.0,1.0,1.0,1,3.0
2020-12-22 18:30:00+00:00,Mace Head,32.7161,3.0,1.0,1.0,1.0,1.0,1,3.0
2020-12-22 19:00:00+00:00,Mace Head,32.6651,3.0,1.0,1.0,1.0,1.0,1,3.0
